dia;ativo3;ativo4;ativo11;ativo13;ativo14;ativo15;ativo16;ativo19;ativo20;ativo23;ativo24;ativo25;ativo28;ativo31;tivo33;ativo34;ativo37;ativo41;ativo42;ativo43;ativo50;ativo51;ativo55;ativo57;ativo64;ativo65;ativo66;ativo69;ativo71;ativo74;ativo76;ativo81;ativo82;ativo83;ativo84;ativo85;ativo86;ativo87;ativo89
62;0.00186219;0.01585014;-0.001206249;0.014851509;-0.023091993;-0.008547009;-0.032608696;-0.009828904;-0.014869844;0.00625;-0.0080428;0.006920426;-0.006276151;-0.019607859;-0.003831418;-0.014900652;0.014444444;-0.002666613;-0.017775981;-0.031847134;-0.021071053;-0.018080691;-0.017129344;0.014981351;0;-0.005604986;-0.004327174;-0.012982491;0;-0.017903226;0.002813754;-0.02173913;-0.025280899;-0.009090877;0;-0.000801684;0.002096933;0;0
63;0.020446253;0.009929058;-0.014492712;0.017886137;0.05141982;0.038461538;0.028089888;0.04375;0.015094294;0.012836439;0.02567559;0.007903785;0.057894737;0.011111085;0.021367521;0.025210169;0.013143483;0.01871647;0.028619571;0.008223684;0.025112127;0.031019828;0.023075652;0.042435445;0;-0.013605442;-0.0136897;0.044436546;0;0.025537889;0.001907946;0;0.031700288;-0.009174555;0;-0.02728187;0.032565995;0;0
64;-0.00546446;0.011235987;0.010048945;0.003035179;-0.005109504;0.002554278;0.005464481;0.001761184;0.00371752;-0.010629599;0.027404525;0.003409484;0.039800995;0.002197824;0.007949791;0.004918029;-0.005405405;0.009973806;0.015752864;-0.033278973;0.013998208;0.011265301;-0.006309021;0.042477877;0;0.015369419;0.010134347;0.01429544;0;0.017695508;-0.005376946;0.017777756;0.023277467;0.029629809;0;-0.000824923;0.019632731;0;0
65;0.00458779;0.005555571;-0.002669202;0.01608531;0.01980929;0;0.019927536;0.017932489;0;-0.000413223;0.018209814;0.006116174;-0.019138756;-0.002193004;-0.012038232;0.001631287;0.001086957;-0.004677755;-0.004028238;0.004893706;-0.003451149;0.00774351;-0.012698485;0.008488878;0;0.007180361;0.007633632;0.050335572;0;-0.015302881;0.001802027;-0.004366834;0.01910828;0.010791329;0;-0.009803917;0.004968969;0;0
66;0.011841337;-0.008287347;0.009732415;-0.000783675;0.008920878;-0.008280255;-0.008880995;-0.016580311;0.009259202;0.002893758;0.007052842;0.01992571;-0.012195122;-0.011428533;-0.010504202;0.02605858;0.023887079;0.023498695;0.01314455;0.00100759;-0.011255399;0.007279617;0.01607718;-0.022895721;0;-0.001926821;-0.003679697;0.004792396;0;0.001438217;0.000562091;0.004385987;-0.005357143;0.014056998;0;-0.0047942;0;0;0
67;0;-0.008356538;0.007228895;0.007058852;-0.01525957;-0.019267823;-0.01827957;-0.012996136;-0.0055046;0.016488046;-0.007503775;0.038741719;0.023209877;0.009337422;0.004670956;0.0095239;0.012725345;0.005102092;0.006387226;-0.016272471;0.006129462;0.003747313;0.007911397;0.013094413;0;0.013513514;0.014555769;-0.020349824;-0.20450975;-0.009534416;0.005617955;-0.017467227;0.07989228;-0.027899638;0;-0.020839869;0.007416539;0.178074654;0
68;-0.000450505;0.002809029;0.001435378;-0.001557654;-0.017089052;-0.013752456;-0.025191676;-0.020640569;-0.001844984;-0.00081103;-0.044858821;-0.011794666;-0.000965251;-0.019823717;-0.002535926;0.012578543;-0.028795812;-0.019035532;-0.019238359;-0.01602998;-0.012184426;-0.020000039;-0.006279471;-0.030612148;0;-0.011428533;-0.012848009;-0.00032457;0;0.006041566;-0.030055845;-0.006888911;-0.023275145;-0.012635335;0;-0.027807402;0.006134969;0;0
69;0.001351899;0.002801097;-0.017916875;0.021372854;-0.002946869;0.004648074;0.020599251;0.043968023;0.009242087;-0.005681818;0.027440677;0.002580608;-0.014492754;0.033707876;0;-0.009316764;-0.018867925;0.006468305;0.012133468;-0.007279064;0.008810592;0.008163314;-0.05371238;-0.014035161;0;0.019267822;0.014099827;-0.003896072;0;0.003563104;0.007948393;0.003132759;0.004255319;-0.001828147;0;-0.003300396;0.012195122;0;-0.066666391
70;0.006300719;0.027932993;-0.007540719;-0.002596625;0.004137801;0.018506279;0.003669725;0.044204664;0.02380954;0.036734694;0.011042586;-0.000965246;0.024509804;-0.013043561;0.002542373;-0.021003152;0.006043956;0.009254395;0.016983057;-0.012744414;0.025327456;0.013495275;0.001669415;-0.008896708;0;0.013232438;0.019465241;0.034550196;-0.028572016;0;0.022857121;-0.007361186;-0.025423729;0.007325981;0;0.047461342;0.00096388;0;-0.107143188
71;0.015831928;-0.001358746;0.05686274;0.029096474;0.028697528;0.015574302;0.0511883;-0.003333333;0.032200432;0.023622047;0.027432024;0.006441234;0.039712919;-0.008810526;0.008030431;-0.000640377;0.002184599;0.026490119;0.037328054;0.007073422;0.014480478;0.028628505;-0.013500108;0.041292661;0;0.016604553;0.01783462;0.009766824;0;-0.001795189;0.005586637;0.033483191;0.016521739;-0.009090877;0;0.020021065;0.028406355;0.134816308;0
72;0.00024638;-0.000135985;0.003014782;0.009672655;0.001430601;-0.01086262;0.022608696;0.011705686;0;0;0.016563636;0.011199983;-0.00138058;-0.015555573;0.002515723;-0.001602017;0.016348774;-0.007196079;-0.00757572;0.004214188;0.117548182;0.025501566;0.013684855;0.034482621;0;-0.014498109;-0.015666832;-0.004680156;0.058824775;0;-0.023333333;-0.005001174;0;-0.005504567;0;-0.024793374;0.005383895;0;0
73;-0.000862558;-0.027078551;0.004393095;-0.011053851;0.005714272;-0.012273902;0.010204082;-0.008264463;0.013864776;0.008076923;0.026021445;0;-0.01843318;0.009029388;0.01254701;0.004492904;0.010723861;0.010997301;0.004007595;0.029026037;-0.100676159;-0.014642717;0.004999898;0.003333503;0;-0.013035382;-0.007539267;0.00940442;0;-0.003556838;0.006939659;0.001966783;0.0213858;-0.022878257;0;0.006355964;-0.016298044;0;0
74;0.013215698;-0.004195832;0.010589343;-0.001490233;0.012073936;0;0.031986532;0.01;0.006837586;-0.000381534;0.042901222;-0.006645533;-0.000469484;-0.001118601;-0.001239116;0.009584658;-0.018567639;0.019777503;0.018817677;0;0.01336671;0.009479851;-0.019734572;-0.026578209;0;-0.013584943;-0.014560034;0.040372638;0;-0.007099025;-0.005649057;-0.006543054;-0.020100503;-0.018504693;0;0.007368395;-0.011952686;0;0
75;0.010434962;0.004213511;0.004555834;0.020149201;0.017543832;0.007848267;0.024469821;0.006270627;0;0.004580153;-0.003636409;0.001911426;0.04133396;0.019036937;-0.009511952;0.022151915;0.016216216;0.014545406;0.012500038;0.019711131;0.106348038;0.014593919;0.035357759;0.007508541;0;0.004208149;0.006423983;-0.002985015;0;0;0.007271924;0.016465423;0;0.016544942;0;0.036572587;0.018086023;0.080000062;0.06600016
76;0.004294186;-0.006993011;0.007936466;-0.005120709;0.006758648;0.007787151;-0.042993631;0.008855362;0.01358241;-0.001139818;-0.023722666;0.001589794;-0.025259359;-0.000219708;0.000417453;-0.020123793;-0.005319149;-0.005973716;-0.006817726;0;-0.099105839;-0.008630355;-0.013071801;-0.017615083;0;-0.001714286;-0.007234043;0.008982005;0;-0.005534077;0.009588223;-0.004319676;-0.004273504;0.000189136;0;-0.018245959;0.005294071;0;-0.005628262
77;0.006863796;-0.011267574;-0.018897607;-0.014705825;-0.02041381;0.023824855;0.018302829;0.00390117;0;0.0041841;-0.016355121;0.003174608;0.040721888;0.014508638;0.001669491;-0.003159587;-0.007486631;-0.012019231;-0.022263487;0.006498984;-0.004135658;-0.015897081;-0.005629162;0.037931072;0;-0.00591494;-0.009644235;-0.002967448;0;0.007717649;0.000223508;0.054229937;0.021459227;0.00870402;0;-0.017250217;-0.001755319;0;0.005660118
78;0.003404243;0.025641001;0.006649836;0.009701427;0.025174827;0.02515717;0.006535948;0.010362694;0.018425431;0.018939394;0.020902606;0.006329124;0.040017786;0.01170101;0;-0.007923957;-0.035021552;0.002433139;0.024667932;-0.002483477;0.025747495;0.018589777;0.05894104;0;0;0.023032669;0.027699675;0.008928691;0;0.021121336;0.001898995;0.008024774;0;0.037328812;0;0.001358275;0.002930832;0;0.12570348
79;0.002536135;0.01250002;-0.010250598;-0.024242393;-0.01705318;0.030674849;-0.023701299;-0.011538462;0;-0.020074349;0.023732041;0.014779903;0.026079521;-0.007067959;-0.012499958;-0.012779576;-0.011725293;-0.011165;-0.018518519;-0.015601643;0.003238771;0.003901787;-0.037735902;-0.003322428;0;-0.016885516;-0.021057064;-0.030973567;0;-0.010500107;-0.017727729;0.013472137;-0.051260504;0.030741302;0;-0.012938158;-0.020455873;0;0
80;-0.001683585;0.028394978;-0.002531595;0.018027546;-0.009021527;0.000595238;0.027602261;0.02464332;-0.060855262;-0.002276176;-0.042045547;0.005577905;-0.047916667;-0.000215718;0.006329071;0.041100328;0.006779661;0.00515459;0.003773585;-0.005226791;0.020177609;0.002256753;0.014705925;0.014666683;0;-0.007633626;-0.001720843;-0.008219057;0;0.003550453;0.004994302;0.027190291;0.007085917;0.015614087;0;0.013847774;0.000477231;0;-0.0277776
81;-0.004237378;-0.032679735;-0.000692187;0.011904762;-0.025210001;0.032123797;-0.011003236;0.005379747;0.003502561;-0.011787072;-0.072360592;-0.029275821;-0.067833698;-0.016181193;0.006289308;0.010257997;0.001683502;0.013186862;0.028195489;-0.020339;-0.121835453;-0.021766289;0.007246397;-0.055519061;0;-0.015384615;-0.026071967;-0.030079863;0;-0.028104597;0.005195415;0.035294098;-0.072119613;0.019865193;0;0.006151595;0.001908445;0;0
82;0.012766016;0.072807602;0.002308889;-0.001470576;0.011925172;0.028818444;0.030759162;-0.009128108;0;-0.020777222;0.018158585;0.060317486;0.043661972;0.009649094;0.011666708;0.030769241;0.025210084;-0.016389491;-0.007312614;0.012110744;0.114864937;0.028133005;-0.007194265;0.079304533;0;0.005859375;0.009070796;-0.022151899;0;0;-0.016067394;0.007196989;0;-0.015921457;0;0.040414476;0.00547619;0.333703731;0
83;0.021008429;0.007712016;0.015894992;-0.000736354;0.026551258;-0.019047619;0.035555492;0.000317662;-0.001745168;0.041257367;-0.001507164;-0.011976066;0.043634728;0.019765409;0.01317953;-0.005970115;0.043169399;0.004655672;0;0.010256376;-0.086868709;0.024253725;0.008212595;-0.040928191;0;0.017669903;-0.000219294;0.003236246;0;-0.003803837;0.005481329;0.009590053;0.018009479;0;0;0.00747009;0.02770547;0;0
84;-0.004938253;0.008928554;0.01179138;0.019896779;0.01645917;0.003426613;0.012875599;0.012384884;0.015734302;0.022264151;0.018867982;0.010606045;0.004741379;0.006602846;-0.022357764;-0.009009002;0.037192247;0.028292683;0.031307551;-0.005076125;0.018584038;0.011414673;-0.005270716;-0.005376331;0;-0.011639;0.012719343;0.007419355;0.055555;0.021883693;0.039182283;0.018811734;0.005586592;-0.001721165;0;0.010380653;0.030414722;0;0.028571241
85;-0.015715511;0.011251605;0.030927791;0.018786197;0.000816438;-0.024473591;0.016949092;-0.006273526;0;-0.00073828;0.029629607;0.028485833;-0.009009009;-0.001269576;-0.006236965;0;0.019191856;-0.010910816;-0.023214286;-0.023639439;0.112423985;0.001320709;0.064547131;-0.013851459;0;-0.021235521;-0.025119099;0.03714374;0;0;0.014207607;0.007312559;0;-0.00017231;-0.999998961;0.015166321;-0.019454449;0;0
86;0.013445327;0.025128206;0.008695702;-0.011347518;0.044187656;0.012252101;-0.020833216;0.019255051;0;-0.011821204;0.013189416;-0.00058319;-0.008658009;0.001906785;-0.000836862;-0.007575783;0.010901946;-0.00647482;-0.00749543;-0.022644121;0.024054952;0.007194215;0.00678735;0.006509181;0;0.005522682;0.001776944;-0.004322291;0;0;0.009698276;-0.01524501;0;0.000172339;0;-0.011566236;-0.011972566;0;0
87;0.032346593;0.014634146;0.056034467;0.001291163;0.024869766;0.001152795;0.001519696;0.009600496;0.006884661;0.01682243;-0.005680491;0.003500626;0.047598253;0.021991931;-0.002931323;0;-0.024509804;0.000241323;0.003868116;0.001603992;-0.095484968;0.027380972;0;0.024166105;0;0.000588427;0;-0.003100713;0;0.049981987;0.056563546;0.056026559;-0.088888889;0;0.189532117;0.023890721;0.043392982;0;0
88;-0.025799002;-0.01562503;-0.016326518;0.048144475;-0.023122869;-0.026482497;0.006069863;-0.014110429;-0.00170937;-0.005514706;-0.012139897;0.008721005;-0.050437682;-0.005793493;-0.006719824;-0.007633613;-0.012562814;0.001447925;0.005504587;-0.021530231;0.013490684;-0.029316345;0.01033715;-0.006314489;0;-0.013918801;-0.014412373;0.024572222;0;-0.003405717;0;-0.022687592;-0.058943089;0.01724158;0;-0.02866663;-0.022785156;0;0
89;-0.007329575;-0.001098897;-0.004149401;0.015721127;0.011835077;0.005322295;-0.004524947;-0.004355943;0.018835586;0.008502773;-0.004819364;0.030259258;0.038191396;0.024141578;0.002114207;0;0.002544529;0.005301253;0.01149635;0.018366939;0.009983419;0.013489295;-0.022242003;0.016722445;0;0.019085447;0.007874016;0.031572587;0;0.023844265;0.011616121;-0.014642857;0.039956803;0.034067828;0;0.000098;0.015280114;0;0
90;-0.003322247;-0.022124421;-0.026041681;-0.023149369;0.002570746;-0.000588235;0.005757515;0.0078125;0.001680641;-0.004398827;-0.01331716;0.012587462;0.023255814;0.000812778;-0.006329198;-0.003076859;-0.026395939;0.005273154;0.001443226;0.005357125;-0.030477861;-0.022379261;-0.017743421;-0.006907866;0;-0.00799844;0.009375045;0.018245968;0;-0.008250456;-0.013579591;0.007611417;0.057113188;-0.003442194;0;-0.009803868;-0.023968697;0;0
91;0.012475029;-0.025000013;-0.005347597;0.009506692;0.026923115;-0.005885874;-0.012051763;0.013953488;-0.005033569;-0.016568483;0.004907954;0.004143623;0.024793388;-0.021319821;-0.010615712;0.021604953;-0.009384776;-0.000238388;0.007746352;-0.005328579;0.007646649;-0.001927737;0.025937825;0.026830049;0;-0.000983245;-0.003538257;-0.026878614;0;0.008394782;-0.004858791;-0.00359705;-0.027504912;-0.021381505;0;0.019801871;-0.002855511;0;0
92;0.02224751;0.014743551;0.032258082;0.022928959;0.010486854;0.047957492;0.018298262;0.006116208;0.020236134;0.022089105;0.032967025;0.031636884;0.011693548;0.022614149;-0.010729614;0.039274925;0.031578947;0.03148104;0.033249948;0.026428571;0.036256368;0.028488692;0.026185168;0.032258134;0;0.025393701;0.022858366;0.003861034;0;0.014999753;0.012206225;0.028880829;0.025252525;0.003361333;0;0.054271927;0.016036563;0.027492388;0
93;0.020933897;-0.019456712;0.018749946;-0.004669846;-0.006053892;-0.022598982;-0.007187721;-0.019756839;-0.019834756;-0.001098901;-0.007092114;0.00239993;-0.019529693;-0.001825893;-0.00563987;0.000290638;0;0;0.017820104;-0.003131541;0.007322939;0.015845094;-0.001319784;0.001562484;0;-0.000575888;0.003037535;0.028106539;0.31578964;0.001662541;0.016480857;0;-0.014778325;-0.003350072;0;0.010221908;-0.012401331;0.02702697;0
94;0.025236696;0.01146762;0.017382486;-0.001340411;0.018023605;-0.008670463;-0.031674327;-0.023255814;0.011804483;0.00110011;0;-0.017557878;-0.004065041;0.004471531;0.005671859;0.002615517;0.020408163;0.002312092;-0.021077715;0.020942426;0.009693109;0.03177352;-0.000440611;0.020280797;0;0.008451748;0.005624097;0.021582734;0;0.022904988;0.015818052;-0.003508789;0.012;0.008403332;0;0.009571586;0.011415525;0;0
95;0.01615388;0.016305663;0.011055261;-0.01395974;0.015262491;-0.012827988;0.021806917;0.006031746;0;-0.010622711;-0.011190474;-0.006769489;-0.008163265;0.016794816;-0.012147463;-0.007536197;-0.0055;0.014302284;0.015801354;0.017094017;-0.008800121;-0.001679741;-0.030409776;0.021406699;0;0.007238133;0.009464358;0.03661969;0;-0.019218953;-0.007202044;0.003521144;0.035573123;-0.033333467;0;0.006771982;-0.010496614;0;0
96;-0.015897081;-0.016169449;-0.018091498;-0.008303839;-0.024173182;-0.028351979;0.056097561;-0.018617861;-0.018333409;0.010736764;-0.016373719;-0.030261787;-0.030864198;0.025074622;-0.014053535;-0.018691605;-0.009552539;-0.017511985;-0.026837607;0.016638689;-0.012106395;-0.00841277;0.000454473;-0.035628713;0;0.001323714;-0.002770083;0.01086962;0;-0.019558854;-0.014802374;-0.018947404;0.001908397;0;0;-0.035964163;-0.006501654;0.052631617;0
97;-0.007692278;-0.021531359;0.002227231;-0.009059753;-0.01528218;-0.018237142;-0.006928349;0.009646302;-0.001697761;-0.014285714;-0.037943774;-0.000562249;-0.002123142;0.005824052;0.011581202;-0.001488064;0.040609137;-0.012731435;-0.019673248;-0.011406893;-0.013888954;-0.011312216;-0.002726073;-0.013039373;0;0.008498621;0.006410214;0.00672043;0;0.039148045;-0.02199009;-0.001430579;-0.028571429;0.032758769;0;-0.027909547;-0.014925305;0;0
98;-0.019387627;0.002473899;-0.030303046;-0.030475128;-0.030037585;-0.027863777;-0.04069773;-0.025477707;-0.011904753;-0.024526198;-0.033587776;-0.023909875;-0.02893617;-0.017564127;0.001761383;-0.019374114;-0.03902439;-0.033997701;-0.014871922;-0.006688913;-0.018227085;-0.027459979;-0.022779057;-0.021075865;0;-0.023782771;-0.021655967;-0.029105473;0;-0.008840907;-0.028385391;-0.006267872;-0.024509804;-0.015024989;0;-0.019044876;-0.032634078;0;0
99;0.0039604;0.048188134;0.006249982;0.009858523;0.025806505;0.003184713;0.028787879;0.044117647;0.020653982;0.04647619;0.038441364;0.031700213;0.01884312;0.025540247;0.019780264;0.021276611;0.016243718;0.031310728;0.027464569;0.030303012;0.008438838;0.005882388;0.002331117;0.02024413;0;0.007097602;0.013454817;0.028327777;0;0.025885609;0.04691108;0.009010632;0.038190955;0.016949092;0;0.026341464;0.021686795;0;0
100;0.007086686;0.00619579;0.039958644;0.012874958;0.01509434;0.008888889;-0.02179676;0.007824726;-0.005058927;0.019293775;0.011663245;0.022346403;0;0.00957856;-0.008189698;0.029761913;0.013985951;0.021652105;0.009028111;0.029411748;0.011715579;0.005847917;0.008837094;0.031496133;0;0.0059048;0.005567452;0.004011821;0;0.006317013;0.00820154;-0.013931112;0.009680542;0.024833346;0;0.016064616;0.011674481;0;-0.0277776
101;0.004675492;-0.004926164;-0.024487379;-0.015225547;-0.017472119;0.005034613;0.001204456;0.00621118;-0.005084757;0.017857143;0;-0.019398954;0.026236559;0.003605375;0.019556671;0.008670514;-0.013793042;-0.01520387;-0.019298211;-0.007936508;-0.007444255;-0.006976716;0.005071455;-0.019541937;0;-0.019503957;-0.018100511;-0.021843366;0;0.003738129;0;-0.025357689;-0.001917546;0.00016253;0;-0.012068496;-0.015036718;0;0
102;0.002085639;0.011138674;0.001428543;0.010070878;-0.00365751;0.020037633;0.031278195;0.017283951;0.022146521;0.010526316;0.016290739;-0.010866595;0.036462699;-0.001701726;0.001705073;0;0.003995941;0.024561404;0.028622503;0.006719968;0.011666764;0.003512831;-0.004587063;-0.005294323;0;0.017767517;0.012144828;0.026688452;0;0.018129437;0.032539704;0.02211483;0.024975985;0.037235743;0;0.029734903;0.017869846;0;0
103;0.009575567;0.003671995;-0.005502338;0.018396274;0.002531696;0.006752547;0.014873141;-0.021541262;0.008333282;-0.005208333;0.012330457;0.014084589;0.010917913;-0.027462103;-0.010638298;-0.02406875;0.019900498;-0.006849315;0;0.013032486;-0.014827016;-0.015752579;0.009216563;0.032874189;0;-0.01783685;-0.012213414;0.034482731;0;-0.046034898;-0.047751712;0.025272709;-0.010309278;0.065997958;0;-0.016001485;0.011742751;0;0
104;0.03770025;0.009634139;0.024795112;0.019167205;0.022600985;0.000609756;0.014367816;0.004341085;0.051239646;0.045026178;-0.033861175;0.002777723;0.028;0.034079882;-0.008172086;0.026423938;0;0.035632184;0.026086957;0.015688672;0.024247439;0.036158862;-0.004566276;-0.019399954;0;0.027627513;0.019305944;0.025641026;0.39999976;0.012877992;0.054383999;0.007093492;0.022727273;-0.036764797;0;0.023364463;0.030223008;0;-0.03371425
105;-0.006671676;-0.007971986;0.017796393;0.004194203;0.007531856;-0.014625229;-0.02266289;-0.015436863;-0.014260941;0.018370073;-0.054210807;0.001385073;-0.03385214;-0.018644086;0.010407633;0.02974832;0.0439025;0.014650388;0.022033898;-0.016373155;-0.008979543;-0.010411906;0.001376246;-0.017001564;0;0.013348449;0.010640561;-0.00249995;0.142829224;0.120000007;-0.003923426;-0.026237048;0;-0.044580045;0;0.00684937;0.00725044;0;-0.005322451
106;0.011194081;-0.011201812;-0.003929295;-0.002964093;0.022058749;0.00123692;0.037391304;0.011288805;-0.012754208;-0.007543457;-0.004265462;-0.009405224;-0.017317761;-0.00402991;0;-0.002777804;0.003271028;0.01728287;0.017081294;-0.003297723;-0.001647485;-0.005665415;-0.003664734;-0.018867928;0;0.009276438;0.007580459;-0.012531328;0;-0.023979568;-0.011432395;-0.005424937;0.00462963;-0.030041632;0;-0.008616776;0.000664408;0;-0.005350529
107;-0.004428028;-0.028444764;-0.009861838;-0.013513582;-0.014388454;-0.0117357;-0.05001397;-0.027906977;0;-0.033377396;-0.010709577;-0.011170081;-0.032786885;-0.021194655;0.002145966;0.002785542;-0.024219898;-0.026451613;-0.02983861;-0.029462785;0.085478592;-0.020930217;-0.02988509;0.003525645;0;-0.024080918;-0.019644682;0.00253802;0;-0.022216388;-0.024489796;0;0;-0.028006493;0;-0.021957983;-0.025011089;0;-0.025104936
